"Taxa";"Year";"Station";"Group";"Timing";"Maximum";"Magnitude";"Start";"End";"Middle";"Duration"
"232";"Synchaeta";2010;"BY15";"Rotatoria";25;182.3529;140.0293786875;20.7142857142857;24.1428571428571;22.0666666666667;3.42857142857143
"233";"Synchaeta";2010;"BY31";"Rotatoria";27;84.5097;19.3463828571429;16.8333333333333;37.6666666666667;24;20.8333333333333
"234";"Synchaeta";2010;"BY5";"Rotatoria";39;15.2794125;3.10739787272727;26.25;48.4166666666667;45.6666666666667;22.1666666666667
"235";"Synchaeta";2011;"BY15";"Rotatoria";28;147.843;45.462950565;21.375;37;24.2;15.625
"236";"Synchaeta";2011;"BY31";"Rotatoria";31;116.8626;20.2744972058824;23.3076923076923;40.3333333333333;24.8888888888889;17.025641025641
"237";"Synchaeta";2011;"BY5";"Rotatoria";36;20.39217;9.71069302941176;26.6666666666667;43.25;38.75;16.5833333333333
"238";"Synchaeta";2012;"BY15";"Rotatoria";25;10.98039;8.599875740625;20.6;28.1428571428571;24.8571428571429;7.54285714285714
"239";"Synchaeta";2012;"BY31";"Rotatoria";25;111.3726;76.908558;20.4705882352941;25;22.0833333333333;4.52941176470588
"240";"Synchaeta";2012;"BY5";"Rotatoria";17;20.19609;17.708695;9;22;15.75;13
"241";"Synchaeta";2013;"BY15";"Rotatoria";26;28.33332;23.8902296035714;21;28.4;24.2857142857143;7.4
"242";"Synchaeta";2013;"BY31";"Rotatoria";27;126.2745;92.222215;23.2666666666667;26.75;24.6086956521739;3.48333333333333
"243";"Synchaeta";2013;"BY5";"Rotatoria";25;131.3724;86.798720877551;20.1111111111111;27.5;22.6666666666667;7.38888888888889
"244";"Synchaeta";2014;"BY15";"Rotatoria";25;71.1765;60.5168310214286;21.3;25.6666666666667;23.5;4.36666666666667
"245";"Synchaeta";2014;"BY31";"Rotatoria";23;248.2353;196.9281;19.9333333333333;22.8181818181818;21.0588235294118;2.88484848484848
"246";"Synchaeta";2014;"BY5";"Rotatoria";17;10.98039;7.475489625;14;21.4;17.8888888888889;7.4
"247";"Synchaeta";2015;"BY15";"Rotatoria";27;11.4;7.50764252083333;20;31;24.1666666666667;11
"248";"Synchaeta";2015;"BY31";"Rotatoria";27;104.3136;41.57928;20.1818181818182;31.6666666666667;22.75;11.4848484848485
"249";"Synchaeta";2015;"BY5";"Rotatoria";20;72.3999;61.1516301021429;15.5833333333333;19.875;17.4615384615385;4.29166666666667
"250";"Synchaeta";2016;"BY15";"Rotatoria";25;86.6001;70.647574875;21.5555555555556;25.8888888888889;23.6666666666667;4.33333333333333
"251";"Synchaeta";2016;"BY31";"Rotatoria";25;166.4001;127.40004;20.75;25;22.8;4.25
"252";"Synchaeta";2016;"BY5";"Rotatoria";20;86.0001;42.0378146666667;14.6666666666667;23.375;17;8.70833333333333
"253";"Synchaeta";2017;"BY15";"Rotatoria";24;116.7999;101.509905;20.4;25;22.75;4.6
"254";"Synchaeta";2017;"BY31";"Rotatoria";25;204.3999;143.380028571429;20;26;22.2307692307692;6
"255";"Synchaeta";2017;"BY5";"Rotatoria";26;32.1999;9.37211735294118;16.125;37;20.3333333333333;20.875
"256";"Synchaeta";2018;"BY15";"Rotatoria";26;24.6;20.064;21.1666666666667;30.75;25.3333333333333;9.58333333333333
"257";"Synchaeta";2018;"BY31";"Rotatoria";24;85.2;66.2166;20.8;26.7272727272727;23.875;5.92727272727273
"258";"Synchaeta";2018;"BY5";"Rotatoria";27;20.79999;16.3569617045455;21;31;25.2;10
"259";"Synchaeta";2019;"BY15";"Rotatoria";27;23.60001;9.00666535;18.3333333333333;33;22;14.6666666666667
"260";"Synchaeta";2019;"BY31";"Rotatoria";22;191.6001;161.21601;18.6923076923077;23.125;20.5;4.43269230769231
"261";"Synchaeta";2019;"BY5";"Rotatoria";21;10.89999;8.41119255;16.875;21.5;18.9285714285714;4.625
"262";"Synchaeta";2020;"BY15";"Rotatoria";19;308.0001;257.0480934;17.0714285714286;20.0833333333333;18.6;3.01190476190476
"263";"Synchaeta";2020;"BY31";"Rotatoria";22;334.0002;318.8001;18.5;21.2;19.75;2.7
"264";"Synchaeta";2020;"BY5";"Rotatoria";19;45.3999;31.7214540542857;13;21;16.125;8
"265";"Synchaeta";2021;"BY15";"Rotatoria";22;36.5001;16.595030502;15;24.8333333333333;21.8571428571429;9.83333333333333
"266";"Synchaeta";2021;"BY31";"Rotatoria";27;71.6001;53.9567;21.1428571428571;27;24.3636363636364;5.85714285714286
"267";"Synchaeta";2021;"BY5";"Rotatoria";23;23.7;10.1258148318182;15;29.5;18;14.5
"268";"Synchaeta";2022;"BY15";"Rotatoria";21;177.3999;155.379912375;18.2777777777778;20.8235294117647;19.5217391304348;2.54575163398693
"269";"Synchaeta";2022;"BY31";"Rotatoria";24;141.8001;78.42;18.6666666666667;23.4545454545455;21.9090909090909;4.78787878787879
"270";"Synchaeta";2022;"BY5";"Rotatoria";17;62.1999;52.04325;14.4117647058824;17;15.6521739130435;2.58823529411765
"271";"Temora";2008;"BY15";"Copepoda";22;215.68617;74.1551434736486;6.75;36.5;21.5;29.75
"272";"Temora";2008;"BY31";"Copepoda";30;64.70589;39.4397775;26.0909090909091;33.6;28.7142857142857;7.50909090909091
"273";"Temora";2008;"BY5";"Copepoda";28;64.705865;25.5782144094595;12;41;29;29
"274";"Temora";2009;"BY15";"Copepoda";33;194.11755;112.00362984375;28.75;36.6666666666667;33.5;7.91666666666666
"275";"Temora";2009;"BY31";"Copepoda";34;45.4902;24.3888924083333;28.6666666666667;40.5;33.8333333333333;11.8333333333333
"276";"Temora";2009;"BY5";"Copepoda";28;119.084844;38.427572625;15;42.3333333333333;27.25;27.3333333333333
"277";"Temora";2010;"BY15";"Copepoda";34;125.098062;83.8031363125;28;39.75;35;11.75
"278";"Temora";2010;"BY31";"Copepoda";31;16.176462;7.977491975;24;43.5;32.5;19.5
"279";"Temora";2010;"BY5";"Copepoda";28;93.10464;44.9248237697368;20;38;26;18
"280";"Temora";2011;"BY15";"Copepoda";31;572.15718;464.3008418;29.1111111111111;34.2857142857143;31.4545454545455;5.17460317460317
"281";"Temora";2011;"BY31";"Copepoda";27;25.6863075;9.69879460714286;9;36.6666666666667;29.3333333333333;27.6666666666667
"282";"Temora";2011;"BY5";"Copepoda";27;342.352595;231.051575954545;21;32.75;25.75;11.75
"283";"Temora";2012;"BY15";"Copepoda";32;265.88226;213.313593207121;24.3333333333333;39;30.75;14.6666666666667
"284";"Temora";2012;"BY31";"Copepoda";29;143.529555;81.42978075;27.25;33.4;30.3571428571429;6.15
"285";"Temora";2012;"BY5";"Copepoda";28;127.71237;82.8240487777777;22;33;27.1428571428571;11
"286";"Temora";2013;"BY15";"Copepoda";29;172.157085;143.825862477273;26.6666666666667;37;31.8;10.3333333333333
"287";"Temora";2013;"BY31";"Copepoda";29;115.68645;57.5490746785714;27.125;34.8;29.4444444444444;7.675
"288";"Temora";2013;"BY5";"Copepoda";30;150.980175;117.45675135;24.5;34.75;28.8333333333333;10.25
"289";"Temora";2014;"BY15";"Copepoda";25;81.89544;60.0677924957143;20.25;30.4285714285714;25;10.1785714285714
"290";"Temora";2014;"BY31";"Copepoda";28;98.82348;48.431360625;23.5;31.7777777777778;29.4;8.27777777777778
"291";"Temora";2014;"BY5";"Copepoda";23;107.581605;66.6104134142857;15.5;29.3333333333333;24.1666666666667;13.8333333333333
"292";"Temora";2015;"BY15";"Copepoda";31;160.799745;124.86647575;27.375;33;29.9090909090909;5.625
"293";"Temora";2015;"BY31";"Copepoda";34;60.78429;23.49719475;27.2;41.5;32.25;14.3
"294";"Temora";2015;"BY5";"Copepoda";33;30.066663;19.7995546842105;25;43;35;18
"295";"Temora";2016;"BY15";"Copepoda";30;484.0005;396.322394925;26.5555555555556;30.6666666666667;28.5333333333333;4.11111111111111
"296";"Temora";2016;"BY31";"Copepoda";31;113.599785;74.2665665;26.4444444444444;32.5714285714286;30.0769230769231;6.12698412698413
"297";"Temora";2016;"BY5";"Copepoda";28;77.466675;39.196334825;16.3333333333333;36.5;27.5;20.1666666666667
"298";"Temora";2017;"BY15";"Copepoda";31;129.000015;103.983166864973;25.6;36;30.2;10.4
"299";"Temora";2017;"BY31";"Copepoda";32;123.200205;48.541677125;26.4166666666667;38;29.8;11.5833333333333
"300";"Temora";2017;"BY5";"Copepoda";31;418.0669;221.977450892857;23.5;37.6666666666667;33.25;14.1666666666667
"301";"Temora";2018;"BY15";"Copepoda";28;26.28667;24.0163813205128;15;40.5;28.5;25.5
"302";"Temora";2018;"BY31";"Copepoda";32;97.599765;52.2285267857143;26.3076923076923;33.8571428571429;31.1428571428571;7.54945054945055
"303";"Temora";2018;"BY5";"Copepoda";29;184.93362;132.7835192;21.8;36;27.5;14.2
"304";"Temora";2019;"BY15";"Copepoda";27;53.3999805;45.0565337792398;19;37.3333333333333;28.3333333333333;18.3333333333333
"305";"Temora";2019;"BY31";"Copepoda";30;99.600195;39.1382259545455;25.8333333333333;36.75;28.4285714285714;10.9166666666667
"306";"Temora";2019;"BY5";"Copepoda";24;57.86671;22.0419904140625;10;41.5;20;31.5
"307";"Temora";2020;"BY15";"Copepoda";29;116.599995;73.89875175;25.6;33;28.5555555555556;7.4
"308";"Temora";2020;"BY31";"Copepoda";31;83.599995;56.9124939375;26.3333333333333;34.75;30.5555555555556;8.41666666666667
"309";"Temora";2020;"BY5";"Copepoda";31;50.39999;21.0656825352564;19;44.8333333333333;30.3333333333333;25.8333333333333
"310";"Temora";2021;"BY15";"Copepoda";39;197.99994;152.297600133333;35.25;43.1666666666667;39.7142857142857;7.91666666666666
"311";"Temora";2021;"BY31";"Copepoda";37;46.600005;24.3910177692308;31.4;44.3333333333333;35.4;12.9333333333333
"312";"Temora";2021;"BY5";"Copepoda";33;19.166653;16.2400068701754;24.5;43;33.3333333333333;18.5
"313";"Temora";2022;"BY15";"Copepoda";30;146.200215;118.044873098485;25.3333333333333;36.25;31.2;10.9166666666667
"314";"Temora";2022;"BY31";"Copepoda";33;138.19995;48.3507126964286;26.9166666666667;40.5;29.5714285714286;13.5833333333333
"315";"Temora";2022;"BY5";"Copepoda";28;145.46669;96.5603663892858;21.4;35;26.4;13.6
